GID,PRCL_KEY,PRCL_TYPE,LSTATUS,WSTATUS,GEOM_AREA,COMMENTS,TAG_X,TAG_Y,TAG_VALUE,TAG_SIZE,TAG_ANGLE,TAG_JUST,ID,DATE_STAMP,PROVINCE,MAJ_REGION,MAJ_CODE,MIN_REGION,MIN_CODE,PARCEL_NO,PORTION,SS_NAME,DSG_NO,SR_NO,SS_NO
"4604360",M311T0IR090600001871000000,E,S,C,530.039999999999964,NEW AFRIGIS PARCELS,28.689769999999999,-26.126417000000000,"1871",0.000020000000000,0.000000000000000,MC,T0IR09060000187100000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1871","0",,,,
"4604125",M311T0IR090600002113000000,E,S,C,205.900000000000006,NEW AFRIGIS PARCELS,28.694917000000000,-26.133427999999999,"2113",0.000020000000000,0.000000000000000,MC,T0IR09060000211300000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"2113","0",,,,
"4603440",M311T0IR090600001918000000,E,S,C,211.189999999999998,NEW AFRIGIS PARCELS,28.690123000000000,-26.127355000000001,"1918",0.000020000000000,0.000000000000000,MC,T0IR09060000191800000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1918","0",,,,
"4603441",M311T0IR090600002179000000,E,S,C,241.719999999999999,NEW AFRIGIS PARCELS,28.696186000000001,-26.133828000000001,"2179",0.000020000000000,0.000000000000000,MC,T0IR09060000217900000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"2179","0",,,,
"4603014",M311T0IR090600002033000000,E,S,C,226.819999999999993,NEW AFRIGIS PARCELS,28.691278000000001,-26.129149000000002,"2033",0.000020000000000,0.000000000000000,MC,T0IR09060000203300000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"2033","0",,,,
"4602328",M311T0IR090600002019000000,E,S,C,226.800000000000011,NEW AFRIGIS PARCELS,28.691624999999998,-26.129301999999999,"2019",0.000020000000000,0.000000000000000,MC,T0IR09060000201900000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"2019","0",,,,
"4602329",M311T0IR090600002095000000,E,S,C,207.830000000000013,NEW AFRIGIS PARCELS,28.691268000000001,-26.128236999999999,"2095",0.000020000000000,0.000000000000000,MC,T0IR09060000209500000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"2095","0",,,,
"4602086",M311T0IR090600001755000000,E,S,C,247.379999999999995,NEW AFRIGIS PARCELS,28.691435999999999,-26.134195999999999,"1755",0.000020000000000,0.000000000000000,MC,T0IR09060000175500000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1755","0",,,,
"4602090",M311T0IR090600001687000000,E,S,C,239.960000000000008,NEW AFRIGIS PARCELS,28.689636000000000,-26.136649999999999,"1687",0.000020000000000,0.000000000000000,MC,T0IR09060000168700000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1687","0",,,,
"4602093",M311T0IR090600001772000000,E,S,C,207.030000000000001,NEW AFRIGIS PARCELS,28.693306000000000,-26.134366000000000,"1772",0.000020000000000,0.000000000000000,MC,T0IR09060000177200000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1772","0",,,,
